t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1645907671,294,0.142514,0.000000,0.000000,0.000000,events/second
1645907701,294,0.140471,0.000000,0.000000,0.000000,events/second
1645907731,294,0.138485,0.000000,0.000000,0.000000,events/second
1645907761,294,0.136555,0.000000,0.000000,0.000000,events/second
1645907791,294,0.134678,0.000000,0.000000,0.000000,events/second
1645907821,294,0.132851,0.000000,0.000000,0.000000,events/second
1645907851,294,0.131074,0.000000,0.000000,0.000000,events/second
1645907881,294,0.129344,0.000000,0.000000,0.000000,events/second
1645907911,294,0.127658,0.000000,0.000000,0.000000,events/second
1645907941,294,0.126016,0.000000,0.000000,0.000000,events/second
1645907971,294,0.124416,0.000000,0.000000,0.000000,events/second
1645908001,294,0.122856,0.000000,0.000000,0.000000,events/second
1645908031,294,0.121334,0.000000,0.000000,0.000000,events/second
1645908061,294,0.119850,0.000000,0.000000,0.000000,events/second
1645908091,294,0.118401,0.000000,0.000000,0.000000,events/second
1645908121,294,0.116987,0.000000,0.000000,0.000000,events/second
1645908151,294,0.115607,0.000000,0.000000,0.000000,events/second
1645908181,294,0.114259,0.000000,0.000000,0.000000,events/second
1645908211,294,0.112942,0.000000,0.000000,0.000000,events/second
1645908241,294,0.111655,0.000000,0.000000,0.000000,events/second
1645908271,294,0.110397,0.000000,0.000000,0.000000,events/second
1645908301,294,0.109167,0.000000,0.000000,0.000000,events/second
1645908331,294,0.107964,0.000000,0.000000,0.000000,events/second
1645908361,294,0.106787,0.000000,0.000000,0.000000,events/second
1645908391,294,0.105636,0.000000,0.000000,0.000000,events/second
1645908421,294,0.104509,0.000000,0.000000,0.000000,events/second
1645908451,294,0.103405,0.000000,0.000000,0.000000,events/second
1645908481,294,0.102325,0.000000,0.000000,0.000000,events/second
1645908511,294,0.101268,0.000000,0.000000,0.000000,events/second
1645908541,294,0.100232,0.000000,0.000000,0.000000,events/second
1645908571,294,0.099217,0.000000,0.000000,0.000000,events/second
1645908601,294,0.098222,0.000000,0.000000,0.000000,events/second
1645908631,294,0.097247,0.000000,0.000000,0.000000,events/second
1645908661,294,0.096291,0.000000,0.000000,0.000000,events/second
1645908691,294,0.095354,0.000000,0.000000,0.000000,events/second
1645908721,294,0.094435,0.000000,0.000000,0.000000,events/second
1645908751,294,0.093533,0.000000,0.000000,0.000000,events/second
1645908781,294,0.092649,0.000000,0.000000,0.000000,events/second
1645908811,294,0.091781,0.000000,0.000000,0.000000,events/second
1645908841,294,0.090929,0.000000,0.000000,0.000000,events/second
1645908871,294,0.090093,0.000000,0.000000,0.000000,events/second
1645908901,294,0.089272,0.000000,0.000000,0.000000,events/second
1645908931,294,0.088466,0.000000,0.000000,0.000000,events/second
1645908961,294,0.087674,0.000000,0.000000,0.000000,events/second
1645908991,294,0.086896,0.000000,0.000000,0.000000,events/second
1645909021,294,0.086132,0.000000,0.000000,0.000000,events/second
1645909051,294,0.085382,0.000000,0.000000,0.000000,events/second
1645909081,294,0.084644,0.000000,0.000000,0.000000,events/second
1645909111,294,0.083919,0.000000,0.000000,0.000000,events/second
1645909141,294,0.083206,0.000000,0.000000,0.000000,events/second
1645909171,294,0.082506,0.000000,0.000000,0.000000,events/second
1645909201,294,0.081817,0.000000,0.000000,0.000000,events/second
1645909231,294,0.081139,0.000000,0.000000,0.000000,events/second
1645909261,294,0.080473,0.000000,0.000000,0.000000,events/second
1645909291,294,0.079817,0.000000,0.000000,0.000000,events/second
1645909321,294,0.079172,0.000000,0.000000,0.000000,events/second
1645909351,294,0.078537,0.000000,0.000000,0.000000,events/second
1645909381,294,0.077913,0.000000,0.000000,0.000000,events/second
1645909411,294,0.077298,0.000000,0.000000,0.000000,events/second
1645909441,294,0.076693,0.000000,0.000000,0.000000,events/second
1645909471,294,0.076097,0.000000,0.000000,0.000000,events/second
1645909501,294,0.075511,0.000000,0.000000,0.000000,events/second
1645909531,294,0.074933,0.000000,0.000000,0.000000,events/second
1645909561,294,0.074364,0.000000,0.000000,0.000000,events/second
1645909591,294,0.073804,0.000000,0.000000,0.000000,events/second
1645909621,294,0.073253,0.000000,0.000000,0.000000,events/second
1645909651,294,0.072709,0.000000,0.000000,0.000000,events/second
1645909681,294,0.072173,0.000000,0.000000,0.000000,events/second
1645909711,294,0.071646,0.000000,0.000000,0.000000,events/second
1645909741,294,0.071125,0.000000,0.000000,0.000000,events/second
1645909771,294,0.070613,0.000000,0.000000,0.000000,events/second
1645909801,294,0.070107,0.000000,0.000000,0.000000,events/second
1645909831,294,0.069609,0.000000,0.000000,0.000000,events/second
1645909861,294,0.069118,0.000000,0.000000,0.000000,events/second
1645909892,294,0.068634,0.000000,0.000000,0.000000,events/second
1645909922,294,0.068156,0.000000,0.000000,0.000000,events/second
1645909952,294,0.067685,0.000000,0.000000,0.000000,events/second
1645909982,294,0.067221,0.000000,0.000000,0.000000,events/second
1645910012,294,0.066763,0.000000,0.000000,0.000000,events/second
1645910042,294,0.066311,0.000000,0.000000,0.000000,events/second
1645910072,294,0.065865,0.000000,0.000000,0.000000,events/second
1645910102,294,0.065425,0.000000,0.000000,0.000000,events/second
1645910132,294,0.064991,0.000000,0.000000,0.000000,events/second
1645910162,294,0.064563,0.000000,0.000000,0.000000,events/second
1645910192,294,0.064140,0.000000,0.000000,0.000000,events/second
1645910222,294,0.063723,0.000000,0.000000,0.000000,events/second
1645910252,294,0.063311,0.000000,0.000000,0.000000,events/second
1645910282,294,0.062905,0.000000,0.000000,0.000000,events/second
1645910312,294,0.062504,0.000000,0.000000,0.000000,events/second
1645910342,294,0.062107,0.000000,0.000000,0.000000,events/second
1645910372,294,0.061716,0.000000,0.000000,0.000000,events/second
1645910402,294,0.061330,0.000000,0.000000,0.000000,events/second
1645910432,294,0.060948,0.000000,0.000000,0.000000,events/second
1645910462,294,0.060572,0.000000,0.000000,0.000000,events/second
1645910492,294,0.060199,0.000000,0.000000,0.000000,events/second
1645910522,294,0.059832,0.000000,0.000000,0.000000,events/second
1645910552,294,0.059469,0.000000,0.000000,0.000000,events/second
1645910582,294,0.059110,0.000000,0.000000,0.000000,events/second
1645910612,294,0.058755,0.000000,0.000000,0.000000,events/second
1645910642,294,0.058405,0.000000,0.000000,0.000000,events/second
