t,value
1646296981,99
1646297011,99
1646297041,99
1646297071,99
1646297101,99
1646297131,99
1646297161,99
1646297191,99
1646297221,98
1646297251,98
1646297281,97
1646297311,97
1646297341,97
1646297371,97
1646297401,97
1646297431,97
1646297461,97
1646297491,97
1646297521,98
1646297551,98
1646297581,97
1646297611,97
1646297641,97
1646297671,97
1646892990,133
1646893021,136
1646893051,97
1646893081,97
1646893111,97
1646893141,97
1646893171,97
1646893201,97
1646893231,97
1646893261,97
1646893291,98
1646893321,98
1646893351,97
1646893381,97
1646893411,98
1646893441,98
1646893471,98
1646893501,98
1646893531,98
1646893561,98
1646893591,98
1646893621,100
1646893651,99
1646893681,99
1646893711,99
1646893741,99
1646893771,99
1646893801,98
1646893831,98
1646893861,98
1646893891,99
1646893921,99
1646893951,98
1646893981,98
1646894011,98
1646894041,98
1646894072,98
1646894102,98
1646894132,98
1646894162,97
1646894192,100
1646894222,100
1646894252,99
1646894282,99
1646894312,99
1646894342,99
1646894372,99
1646894402,98
1646894432,98
1646894462,97
1646894492,98
1646894522,98
1646894552,97
1646894582,97
1646894612,97
1646894642,97
1646894672,97
1646894702,97
1646894732,97
1646894762,97
1646894792,98
1646894822,98
1646894852,97
1646894882,97
1646894912,97
1646894942,97
1646894972,97
1646895002,97
1646895032,97
1646895062,97
1646895092,98
1646895122,98
1646895152,97
1646895182,97
1646895212,97
1646895242,97
1646895272,99
1646895302,99
1646895332,98
1646895362,98
1646895392,98
1646895422,98
1646895452,97
1646895482,97
1646895512,97
1646895542,97
1646895572,97
1646895602,97
1646895632,97
1646895662,97
1646895692,98
1646895722,98
1646895752,97
1646895782,97
1646895812,97
1646895842,97
1646895872,97
1646895902,97
1646895932,97
1646895962,97
1646895992,98
1646896022,98
1646896052,97
1646896082,97
1646896112,97
1646896384,111
1646896414,111
1646896444,98
1646896474,98
1646896504,98
1646896534,98
1646896564,98
1646896594,99
1646896624,99
1646896654,98
1646896684,98
1646896714,129
1646896980,140
1646897011,140
1646897041,101
1646897071,100
1646897101,101
1646897131,100
1646897161,100
1646897191,100
1646897221,100
1646897251,100
1646897281,100
1646897311,100
1646897341,99
1646897371,99
1646897401,99
1646897431,99
1646897461,99
1646897491,99
1646897521,99
1646897551,99
1646897581,101
1646897611,101
1646897641,100
1646897671,100
1646897701,100
1646897731,100
1646897761,100
1646897791,100
1646897821,100
1646897851,100
1646897881,101
1646897911,101
1646897941,100
1646897971,100
1646898001,100
1646898031,100
1646898061,100
1646898091,100
1646898121,100
1646898151,100
1646898181,101
1646898211,101
1646898241,100
1646898271,100
1646898301,100
1646898332,100
1646898362,100
1646898392,100
1646898422,100
1646898452,100
1646898482,101
1646898512,101
1646898542,100
1646898572,100
1646898602,100
1646898632,100
1646898662,100
1646898692,100
1646898722,100
1646898752,100
1646898782,101
1646898812,101
1646898842,100
1646898872,100
1646898902,100
1646898932,100
1646898962,100
1646898992,100
1646899022,100
1646899052,100
1646899082,101
1646899112,101
1646899142,100
1646899172,100
1646899202,100
1646899232,100
1646899262,100
1646899292,102
1646899322,102
1646899352,101
1646899382,102
1646899412,102
1646899442,101
1646899472,100
1646899502,100
1646899532,100
1646899562,100
1646899592,100
1646899622,100
1646899652,100
1646899682,101
1646899712,101
1646899742,100
1646899772,100
1646899802,100
1646899832,100
1646899862,100
1646899892,100
1646899922,100
1646899952,100
1646899982,101
1646900012,101
1646900042,100
1646900072,100
1646900102,100
1646900132,100
1646900162,100
1646900192,100
1646900222,100
1646900252,100
1646900282,101
1646900312,101
1646900342,100
1646900372,100
1646900402,100
1646900432,100
1646900462,100
1646900492,100
1646900522,100
1646900552,100
1646900582,101
1646900612,101
1646900642,100
1646900672,100
1646900702,100
1646900732,100
1646900762,102
1646900792,102
1646900822,102
1646900852,102
1646900882,103
1646900913,103
1646900943,101
1646900973,101
1646901003,100
1646901033,100
1646901063,100
1646901093,100
1646901123,100
1646901153,100
1646901183,101
1646901213,101
1646901243,100
1646901273,100
1646901303,100
1646901333,100
1646901363,100
1646901393,100
1646901423,100
1646901453,100
1646901483,101
1646901513,101
1646901543,100
1646901573,100
1646901603,100
1646901633,100
1646901663,100
1646901693,100
1646901723,100
1646901753,100
1646901783,101
1646901813,101
1646901843,100
1646901873,100
1646901903,100
1646901933,100
1647095010,111
1647095040,116
1647095070,77
1647095101,77
1647095131,77
1647095161,77
1647095191,77
1647095221,77
1647095251,77
1647095281,77
1647095311,78
1647095341,78
1647095371,77
1647095401,77
1647095431,77
1647095461,77
1647095491,77
1647095521,77
1647095551,77
1647095581,77
1647095611,78
1647095641,80
1647095671,97
1647095701,97
1647095731,97
1647095761,97
1647095791,97
1647095821,97
1647095851,97
1647095881,97
1647095911,98
1647095941,98
1647095971,97
1647096001,97
1647096031,97
1647096061,97
1647096091,97
1647096121,97
1647096151,97
1647096181,97
1647096211,98
1647096241,98
1647096271,97
1647096301,97
1647096331,97
