t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1645800180,50,193,14.000000,4,29.624865,5.000000,7.250000,62.050000,190.700000,193.000000,193.000000
1645800210,52,193,13.615385,4,29.103031,5.000000,6.750000,59.150000,186.100000,193.000000,193.000000
1645800240,53,193,13.433962,4,28.852083,5.000000,6.500000,57.700000,183.800000,193.000000,193.000000
1645800270,55,193,13.090909,4,28.368784,5.000000,6.000000,54.800000,179.200000,193.000000,193.000000
1645800300,56,193,12.928571,4,28.135941,4.500000,6.000000,53.350000,176.900000,193.000000,193.000000
1645800330,58,193,12.603448,3,27.692509,4.000000,6.000000,50.450000,172.300000,193.000000,193.000000
1645800360,59,193,12.440678,3,27.481198,4.000000,6.000000,49.000000,170.000000,193.000000,193.000000
1645800390,61,193,12.163934,3,27.061769,4.000000,6.000000,48.700000,165.400000,193.000000,193.000000
1645800420,62,193,12.016129,3,26.864256,4.000000,6.000000,48.550000,163.100000,193.000000,193.000000
1645800450,64,193,11.734375,3,26.481645,4.000000,5.750000,48.250000,158.500000,193.000000,193.000000
1645800480,65,193,11.600000,3,26.296269,4.000000,5.500000,48.100000,156.200000,193.000000,193.000000
1645800510,67,193,11.373134,3,25.927542,4.000000,5.000000,47.800000,151.600000,193.000000,193.000000
1645800540,68,193,11.250000,3,25.753351,4.000000,5.000000,47.650000,149.300000,193.000000,193.000000
1645800570,70,193,11.042857,3,25.406513,4.000000,5.000000,47.350000,144.700000,193.000000,193.000000
1645800600,71,193,10.943662,3,25.238229,4.000000,5.000000,47.200000,142.400000,193.000000,193.000000
1645800630,73,193,10.739726,3,24.915428,4.000000,5.000000,46.900000,137.800000,193.000000,193.000000
1645800661,74,193,10.635135,3,24.760538,4.000000,5.000000,46.750000,135.500000,193.000000,193.000000
1645800691,76,193,10.434211,3,24.459128,4.000000,5.000000,46.450000,130.900000,193.000000,193.000000
1645800721,77,193,10.337662,3,24.312446,4.000000,5.000000,46.300000,128.600000,193.000000,193.000000
1645800751,79,193,10.151899,3,24.026742,4.000000,5.000000,46.000000,124.000000,193.000000,193.000000
1645800781,80,193,10.062500,3,23.887576,4.000000,5.000000,45.600000,121.700000,193.000000,193.000000
1645800811,82,193,9.890244,3,23.616277,4.000000,5.000000,44.800000,117.100000,193.000000,193.000000
1645800841,83,193,9.807229,3,23.484015,4.000000,5.000000,44.400000,114.800000,193.000000,193.000000
1645800871,85,193,9.658824,3,23.222809,4.000000,5.000000,43.600000,110.200000,193.000000,193.000000
1645800901,86,193,9.581395,3,23.096964,4.000000,5.000000,43.200000,107.900000,193.000000,193.000000
1645800931,88,193,9.431818,3,22.851241,4.000000,5.000000,42.400000,103.300000,193.000000,193.000000
1645801355,89,193,9.370787,3,22.728327,4.000000,5.000000,42.000000,101.000000,193.000000,193.000000
1645801385,91,193,9.230769,3,22.493988,4.000000,5.000000,41.200000,96.400000,193.000000,193.000000
1645801415,92,193,9.163043,3,22.379483,4.000000,5.000000,40.800000,94.100000,193.000000,193.000000
1645801445,94,193,9.031915,3,22.155585,4.000000,5.000000,40.000000,89.500000,193.000000,193.000000
1645801475,95,193,8.968421,3,22.046109,4.000000,5.000000,39.600000,87.200000,193.000000,193.000000
1645801505,97,193,8.855670,3,21.829352,4.000000,5.000000,38.800000,82.600000,193.000000,193.000000
1645801535,98,193,8.795918,3,21.724593,4.000000,5.000000,38.400000,80.300000,193.000000,193.000000
1645801565,100,193,8.680000,3,21.519491,4.000000,5.000000,37.550000,77.420000,191.850000,193.000000
1645801595,101,193,8.623762,3,21.419081,4.000000,5.000000,37.100000,76.840000,190.700000,193.000000
1645801625,103,193,8.514563,3,21.222382,4.000000,5.000000,36.200000,75.680000,188.400000,193.000000
1645801655,104,193,8.461538,3,21.126031,4.000000,5.000000,35.750000,75.100000,187.250000,193.000000
1645801685,106,193,8.358491,3,20.937180,4.000000,5.000000,34.850000,73.940000,184.950000,193.000000
1645801715,107,193,8.308411,3,20.844623,4.000000,5.000000,34.400000,73.360000,183.800000,193.000000
1645801745,109,193,8.201835,2,20.665672,4.000000,5.000000,33.500000,72.200000,181.500000,193.000000
1645801775,110,193,8.154545,2,20.576635,4.000000,5.000000,33.050000,71.620000,180.350000,193.000000
1645801805,113,193,8.008850,2,20.318665,4.000000,4.500000,31.700000,69.880000,176.900000,193.000000
1645801835,114,193,7.956140,2,20.236386,4.000000,4.250000,31.250000,69.300000,175.750000,193.000000
1645801865,123,193,9.040650,1,21.470299,4.000000,5.000000,46.000000,83.720000,168.040000,193.000000
1645801895,124,193,8.991935,1,21.389723,4.000000,4.750000,46.000000,83.500000,167.000000,193.000000
1645801925,127,193,8.834646,1,21.158421,4.000000,4.000000,46.000000,82.840000,163.880000,193.000000
1645801955,128,193,8.789063,1,21.081265,4.000000,4.000000,46.000000,82.620000,162.840000,193.000000
1645801985,133,193,8.774436,1,20.805964,4.000000,4.000000,46.000000,81.520000,157.640000,193.000000
1645802015,145,193,9.165517,1,21.179135,4.000000,4.500000,46.000000,89.160000,146.080000,193.000000
1645802045,147,193,9.081633,1,21.045779,4.000000,4.000000,46.000000,89.080000,144.040000,193.000000
1645802075,148,193,9.040541,1,20.980029,4.000000,4.000000,46.000000,89.040000,143.020000,193.000000
1645802105,151,193,8.980132,1,20.779628,4.000000,4.000000,46.000000,88.560000,139.960000,193.000000
1645802135,155,193,8.780645,0,20.545885,4.000000,4.000000,46.000000,87.680000,135.880000,193.000000
1645802165,157,193,8.707006,0,20.424113,4.000000,4.000000,46.000000,87.240000,133.840000,193.000000
1645802195,158,193,8.670886,0,20.364026,4.000000,4.000000,46.000000,87.020000,132.820000,193.000000
1645802225,161,193,8.844720,0,20.433599,4.000000,4.000000,46.000000,86.360000,129.760000,193.000000
1645802255,163,193,8.822086,0,20.312959,4.000000,4.000000,46.000000,85.920000,127.720000,193.000000
1645802286,166,193,8.783133,0,20.145259,3.500000,4.000000,46.000000,85.260000,124.660000,193.000000
1645802316,167,193,8.748503,0,20.089474,3.000000,4.000000,46.000000,85.040000,123.640000,193.000000
1645802346,169,193,8.674556,0,19.981107,3.000000,4.000000,46.000000,84.600000,121.600000,193.000000
1645802376,170,193,8.641176,0,19.926657,3.000000,4.000000,46.000000,84.380000,120.580000,193.000000
1645802406,172,193,8.569767,0,19.820859,3.000000,4.000000,46.000000,83.940000,118.540000,193.000000
1645802436,173,193,8.537572,0,19.767692,3.000000,4.000000,46.000000,83.720000,117.520000,193.000000
1645802466,175,193,8.474286,0,19.662619,3.000000,4.000000,46.000000,83.280000,115.480000,193.000000
1645802496,176,193,8.437500,0,19.612432,3.000000,4.000000,46.000000,83.060000,114.460000,193.000000
1645802526,178,193,8.370787,0,19.511481,3.000000,4.000000,46.000000,82.620000,112.420000,193.000000
1645802556,179,193,8.335196,0,19.462422,3.000000,4.000000,46.000000,82.400000,111.400000,193.000000
1645802586,181,193,8.270718,0,19.363731,3.000000,4.000000,45.200000,81.960000,109.360000,193.000000
1645802616,182,193,8.236264,0,19.315760,3.000000,4.000000,44.800000,81.740000,108.340000,193.000000
1645802646,184,193,8.168478,0,19.220859,3.000000,4.000000,44.000000,81.300000,106.300000,193.000000
1645802676,185,193,8.135135,0,19.173921,3.000000,4.000000,43.600000,81.080000,105.280000,193.000000
1645802706,187,193,8.074866,0,19.079482,3.000000,4.000000,42.800000,80.640000,103.240000,193.000000
1645802736,188,193,8.047872,0,19.031998,3.000000,4.000000,42.400000,80.420000,102.220000,193.000000
1645802766,190,193,7.994737,0,18.938077,3.000000,4.000000,41.600000,79.980000,100.180000,193.000000
1645802796,191,193,7.968586,0,18.891632,3.000000,4.000000,41.200000,79.760000,99.160000,193.000000
1645802826,193,193,7.917098,0,18.799750,3.000000,4.000000,40.400000,79.320000,97.120000,193.000000
1645802856,194,193,7.891753,0,18.754305,3.000000,4.000000,40.000000,79.100000,96.100000,193.000000
1645802886,196,193,7.841837,0,18.664390,3.000000,4.000000,39.200000,78.660000,94.060000,193.000000
1645802916,197,193,7.812183,0,18.621368,3.000000,4.000000,38.800000,78.440000,93.040000,193.000000
1645802946,199,193,7.753769,0,18.536196,3.000000,4.000000,38.000000,78.000000,91.000000,193.000000
1645802976,200,193,7.730000,0,18.492620,3.000000,4.000000,37.700000,77.480000,90.980000,193.000000
1645803006,202,193,7.678218,0,18.407775,3.000000,4.000000,37.100000,76.440000,90.940000,193.000000
1645803036,203,193,7.655172,0,18.365090,3.000000,4.000000,36.800000,75.920000,90.920000,193.000000
1645803066,205,193,7.604878,0,18.281968,3.000000,4.000000,36.200000,74.880000,90.880000,193.000000
1645803096,206,193,7.577670,0,18.241504,3.000000,4.000000,35.900000,74.360000,90.860000,193.000000
1645803126,208,193,7.524038,0,18.161365,3.000000,4.000000,35.300000,73.320000,90.820000,193.000000
1645803156,209,193,7.497608,0,18.121684,3.000000,4.000000,35.000000,72.800000,90.800000,193.000000
1645803186,211,193,7.450237,0,18.041781,3.000000,4.000000,34.400000,71.760000,90.760000,193.000000
1645803216,212,193,7.424528,0,18.002869,3.000000,4.000000,34.100000,71.240000,90.740000,193.000000
1645803246,214,193,7.383178,0,17.923230,3.000000,4.000000,33.500000,70.200000,90.700000,193.000000
1645803276,215,193,7.362791,0,17.883802,3.000000,4.000000,33.200000,69.680000,90.680000,193.000000
1645803306,217,193,7.317972,0,17.806972,3.000000,4.000000,32.600000,68.640000,90.640000,193.000000
1645803336,218,193,7.298165,0,17.768301,3.000000,4.000000,32.300000,68.120000,90.620000,193.000000
1645803366,220,193,7.259091,0,17.691707,3.000000,4.000000,31.850000,67.080000,90.580000,193.000000
1645803396,221,193,7.239819,0,17.653778,3.000000,4.000000,31.700000,66.560000,90.560000,193.000000
1645803426,223,193,7.197309,0,17.579846,3.000000,4.000000,31.400000,65.520000,90.520000,193.000000
1645803456,224,193,7.174107,0,17.543822,3.000000,4.000000,31.250000,65.000000,90.500000,193.000000
1645803486,226,193,7.128319,0,17.472426,3.000000,4.000000,30.950000,63.960000,90.460000,193.000000
1645803516,227,193,7.105727,0,17.437050,3.000000,4.000000,30.800000,63.440000,90.440000,193.000000
1645803546,229,193,7.065502,0,17.365778,3.000000,4.000000,30.500000,62.400000,90.400000,193.000000
1645803576,230,193,7.047826,0,17.329894,3.000000,4.000000,30.350000,61.880000,90.380000,193.000000
1645803606,232,193,7.004310,0,17.261046,3.000000,4.000000,30.050000,60.840000,90.340000,193.000000
1645803636,233,193,6.982833,0,17.226925,3.000000,4.000000,29.900000,60.320000,90.320000,193.000000
1645803666,235,193,6.944681,0,17.158173,3.000000,4.000000,29.600000,59.280000,90.280000,193.000000
1645803696,236,193,6.923729,0,17.124653,3.000000,4.000000,29.450000,58.760000,90.260000,193.000000
1645803726,238,193,6.886555,0,17.057106,3.000000,4.000000,29.150000,57.720000,90.220000,193.000000
1645803756,239,193,6.866109,0,17.024169,3.000000,4.000000,29.000000,57.200000,90.200000,193.000000
1645803786,241,193,6.825726,0,16.958857,3.000000,4.000000,28.900000,56.160000,90.160000,193.000000
1645803816,242,193,6.805785,0,16.926479,3.000000,4.000000,28.850000,55.640000,90.140000,193.000000
1645803846,244,193,6.766393,0,16.862270,3.000000,4.000000,28.750000,54.600000,90.100000,193.000000
1645803876,245,193,6.746939,0,16.830436,3.000000,4.000000,28.700000,54.080000,90.080000,193.000000
1645803906,247,193,6.708502,0,16.767299,3.000000,4.000000,28.600000,53.040000,90.040000,193.000000
1645803936,248,193,6.689516,0,16.735994,3.000000,4.000000,28.550000,52.520000,90.020000,193.000000
1645803966,250,193,6.652000,0,16.673901,3.000000,4.000000,28.450000,51.940000,89.980000,193.000000
1645803996,251,193,6.633466,0,16.643110,3.000000,4.000000,28.400000,51.880000,89.960000,193.000000
1645804026,253,193,6.600791,0,16.581052,3.000000,4.000000,28.300000,51.760000,89.920000,193.000000
1645804056,254,193,6.582677,0,16.550768,3.000000,4.000000,28.250000,51.700000,89.900000,193.000000
1645804086,256,193,6.546875,0,16.490691,3.000000,4.000000,28.150000,51.580000,89.860000,193.000000
1645804116,257,193,6.529183,0,16.460895,3.000000,4.000000,28.100000,51.520000,89.840000,193.000000
1645804146,259,193,6.494208,0,16.401780,3.000000,4.000000,28.000000,51.400000,89.800000,193.000000
1645804176,260,193,6.476923,0,16.372458,3.000000,4.000000,27.750000,51.340000,89.780000,193.000000
1645804206,262,193,6.442748,0,16.314279,3.000000,4.000000,27.250000,51.220000,89.740000,193.000000
1645804236,263,193,6.425856,0,16.285420,3.000000,4.000000,27.000000,51.160000,89.720000,193.000000
1645804266,265,193,6.396226,0,16.227245,3.000000,4.000000,26.500000,51.040000,89.680000,193.000000
1645804296,266,193,6.383459,0,16.197937,3.000000,4.000000,26.250000,50.980000,89.660000,193.000000
1645804326,268,193,6.350746,0,16.141582,3.000000,4.000000,25.750000,50.860000,89.620000,193.000000
1645804356,269,193,6.334572,0,16.113623,3.000000,4.000000,25.500000,50.800000,89.600000,193.000000
1645804386,271,193,6.302583,0,16.058134,3.000000,4.000000,25.000000,50.680000,89.560000,193.000000
1645804918,274,193,6.284672,0,15.972710,3.000000,4.000000,24.250000,50.500000,89.500000,193.000000
1645905630,12,701,136.250000,3,261.068129,23.500000,56.750000,701.000000,701.000000,701.000000,701.000000
1645905660,29,701,68.862069,2,174.963409,14.000000,43.500000,694.000000,701.000000,701.000000,701.000000
1645905690,31,701,68.419355,2,169.039399,17.000000,56.000000,692.600000,701.000000,701.000000,701.000000
1645905720,35,701,61.171429,2,160.099139,9.000000,50.000000,689.800000,701.000000,701.000000,701.000000
1645905750,37,701,58.135135,2,156.120353,9.000000,43.500000,688.400000,701.000000,701.000000,701.000000
1645905780,41,701,52.951220,2,148.966431,8.000000,30.500000,628.500000,701.000000,701.000000,701.000000
1645905810,43,701,50.720930,2,145.734972,7.000000,24.000000,570.000000,701.000000,701.000000,701.000000
1645905840,47,701,46.787234,2,139.863588,6.000000,24.000000,453.000000,701.000000,701.000000,701.000000
1645905870,49,701,45.040816,2,137.185695,6.000000,23.500000,394.500000,701.000000,701.000000,701.000000
1645905900,53,701,41.962264,2,132.252085,5.000000,22.500000,277.500000,699.880000,701.000000,701.000000
1645905930,55,701,40.581818,2,129.977874,5.000000,22.000000,219.000000,699.320000,701.000000,701.000000
1645905960,59,701,38.101695,2,125.758347,5.000000,20.000000,102.000000,698.200000,701.000000,701.000000
1645905990,61,701,36.983607,2,123.796135,5.000000,18.500000,100.200000,697.640000,701.000000,701.000000
1645906020,65,701,34.953846,2,120.130974,5.000000,15.500000,96.600000,696.520000,701.000000,701.000000
1645906050,67,701,34.029851,2,118.415802,5.000000,14.000000,94.800000,695.960000,701.000000,701.000000
1645906080,71,701,32.338028,2,115.193991,5.000000,9.000000,91.200000,694.840000,701.000000,701.000000
1645906110,73,701,31.547945,2,113.681700,5.000000,9.000000,89.400000,694.280000,701.000000,701.000000
1645906140,77,701,30.103896,2,110.823780,5.000000,8.500000,85.800000,693.160000,701.000000,701.000000
1645906170,79,701,29.417722,2,109.477618,5.000000,8.000000,84.000000,692.600000,701.000000,701.000000
1645906200,83,701,28.156627,2,106.922867,5.000000,8.000000,79.600000,691.480000,701.000000,701.000000
1645906230,85,701,27.564706,2,105.711923,4.000000,7.500000,77.400000,690.920000,701.000000,701.000000
1645906260,89,701,26.471910,2,103.405654,4.000000,6.500000,73.000000,689.800000,701.000000,701.000000
1645906290,91,701,25.956044,2,102.308782,4.000000,6.000000,70.800000,689.240000,701.000000,701.000000
1645906320,95,701,24.989474,2,100.215565,4.000000,6.000000,66.400000,688.120000,701.000000,701.000000
1645906350,97,701,24.536082,2,99.215891,4.000000,6.000000,64.200000,687.560000,701.000000,701.000000
1645906380,101,701,23.683168,2,97.302922,4.000000,6.000000,62.000000,663.600000,700.720000,701.000000
1645906410,103,701,23.271845,2,96.389040,4.000000,6.000000,62.000000,640.200000,700.440000,701.000000
1645906440,107,701,22.514019,2,94.631795,4.000000,5.000000,62.000000,593.400000,699.880000,701.000000
1645906470,109,701,22.155963,2,93.788392,4.000000,5.000000,62.000000,570.000000,699.600000,701.000000
1645906500,113,701,21.477876,2,92.166977,4.000000,5.000000,62.000000,523.200000,699.040000,701.000000
1645906530,115,701,21.156522,2,91.387126,4.000000,5.000000,62.000000,499.800000,698.760000,701.000000
1645906560,119,701,20.546218,2,89.884931,4.000000,5.000000,62.000000,453.000000,698.200000,701.000000
1645906590,121,701,20.247934,2,89.162705,4.000000,5.000000,61.500000,429.600000,697.920000,701.000000
1645906620,125,701,19.688000,2,87.767326,4.000000,5.000000,60.500000,382.800000,697.360000,701.000000
1645906651,127,701,19.417323,2,87.094497,4.000000,5.000000,60.000000,359.400000,697.080000,701.000000
1645906681,131,701,18.908397,2,85.792455,4.000000,5.000000,59.000000,312.600000,696.520000,701.000000
1645906711,133,701,18.669173,2,85.162209,4.000000,5.000000,58.500000,289.200000,696.240000,701.000000
1645906741,137,701,18.218978,2,83.941043,4.000000,5.000000,57.500000,242.400000,695.680000,701.000000
1645906771,139,701,18.000000,2,83.350404,4.000000,5.000000,57.000000,219.000000,695.400000,701.000000
1645906801,143,701,17.580420,2,82.205635,4.000000,5.000000,56.800000,172.200000,694.840000,701.000000
1645906831,145,701,17.379310,2,81.650600,4.000000,5.000000,56.700000,148.800000,694.560000,701.000000
1645906861,149,701,16.986577,2,80.574624,4.000000,5.000000,56.500000,102.000000,694.000000,701.000000
1645906891,151,701,16.801325,2,80.051735,3.000000,5.000000,56.400000,101.280000,693.720000,701.000000
1645906921,155,701,16.445161,2,79.035759,3.000000,5.000000,56.200000,99.840000,693.160000,701.000000
1645906951,157,701,16.273885,2,78.542052,3.000000,5.000000,56.100000,99.120000,692.880000,701.000000
1645906981,161,701,15.937888,2,77.582834,3.000000,5.000000,55.400000,97.680000,692.320000,701.000000
1645907011,163,701,15.766871,2,77.117801,3.000000,5.000000,54.800000,96.960000,692.040000,701.000000
1645907041,167,701,15.455090,2,76.209185,3.000000,5.000000,53.600000,95.520000,691.480000,701.000000
1645907071,169,701,15.301775,2,75.767250,3.000000,4.500000,53.000000,94.800000,691.200000,701.000000
1645907101,173,701,15.011561,2,74.904978,3.000000,4.000000,51.800000,93.360000,690.640000,701.000000
1645907131,175,701,14.868571,2,74.485206,3.000000,4.000000,51.200000,92.640000,690.360000,701.000000
1645907161,179,701,14.592179,2,73.666392,3.000000,4.000000,50.000000,91.200000,689.800000,701.000000
1645907191,181,701,14.458564,2,73.266975,3.000000,4.000000,48.700000,90.480000,689.520000,701.000000
1645907221,185,701,14.205405,2,72.486438,3.000000,4.000000,46.100000,89.040000,688.960000,701.000000
1645907251,187,701,14.080214,2,72.105799,3.000000,4.000000,44.800000,88.320000,688.680000,701.000000
1645907281,191,701,13.842932,2,71.361323,3.000000,4.000000,42.200000,86.880000,688.120000,701.000000
1645907311,193,701,13.730570,2,70.997212,3.000000,4.000000,40.900000,86.160000,687.840000,701.000000
1645907341,197,701,13.512690,2,70.285396,3.000000,4.000000,38.300000,84.720000,687.280000,701.000000
1645907371,199,701,13.396985,2,69.938994,3.000000,4.000000,37.000000,84.000000,687.000000,701.000000
1645907401,203,701,13.187192,2,69.258980,3.000000,4.000000,34.400000,82.240000,663.600000,701.000000
1645907431,205,701,13.078049,2,68.927454,3.000000,4.000000,33.100000,81.360000,651.900000,701.000000
1645907461,209,701,12.870813,2,68.277696,3.000000,4.000000,30.500000,79.600000,628.500000,701.000000
1645907491,211,701,12.767773,2,67.959989,3.000000,4.000000,29.200000,78.720000,616.800000,701.000000
1645907521,215,701,12.572093,2,67.336949,3.000000,4.000000,26.600000,76.960000,593.400000,701.000000
1645907551,217,701,12.474654,2,67.032127,3.000000,4.000000,25.300000,76.080000,581.700000,701.000000
1645907581,221,701,12.289593,1,66.434091,3.000000,4.000000,24.000000,74.320000,558.300000,701.000000
1645907611,223,701,12.197309,1,66.141308,3.000000,4.000000,24.000000,73.440000,546.600000,701.000000
1645907641,227,701,12.017621,1,65.567162,3.000000,4.000000,24.000000,71.680000,523.200000,701.000000
1645907671,229,701,11.930131,1,65.285637,3.000000,4.000000,24.000000,70.800000,511.500000,701.000000
1645907701,233,701,11.759657,1,64.733290,3.000000,4.000000,24.000000,69.040000,488.100000,701.000000
1645907731,235,701,11.676596,1,64.462320,3.000000,4.000000,24.000000,68.160000,476.400000,701.000000
1645907761,239,701,11.514644,1,63.930428,3.000000,4.000000,24.000000,66.400000,453.000000,701.000000
1645907791,241,701,11.431535,1,63.670019,3.000000,4.000000,23.900000,65.520000,441.300000,701.000000
1645907821,245,701,11.277551,1,63.157334,3.000000,4.000000,23.700000,63.760000,417.900000,701.000000
1645907851,247,701,11.202429,1,62.905591,3.000000,4.000000,23.600000,62.880000,406.200000,701.000000
1645907881,251,701,11.059761,1,62.410515,3.000000,4.000000,23.400000,62.000000,382.800000,701.000000
1645907911,253,701,10.988142,1,62.167559,3.000000,4.000000,23.300000,62.000000,371.100000,701.000000
1645907941,257,701,10.848249,1,61.690035,3.000000,4.000000,23.100000,62.000000,347.700000,701.000000
1645907971,259,701,10.779923,1,61.455361,3.000000,4.000000,23.000000,62.000000,336.000000,701.000000
1645908001,263,701,10.646388,1,60.993934,3.000000,4.000000,22.800000,62.000000,312.600000,701.000000
1645908031,265,701,10.577358,1,60.767648,3.000000,4.000000,22.700000,62.000000,300.900000,701.000000
1645908061,269,701,10.449814,1,60.321421,3.000000,4.000000,22.500000,62.000000,277.500000,701.000000
1645908091,271,701,10.387454,1,60.101960,3.000000,4.000000,22.400000,62.000000,265.800000,701.000000
1645908121,275,701,10.269091,1,59.669653,3.000000,4.000000,22.200000,62.000000,242.400000,701.000000
1645908151,277,701,10.209386,1,59.457202,3.000000,4.000000,22.100000,62.000000,230.700000,701.000000
1645908181,281,701,10.096085,1,59.038559,3.000000,4.000000,21.800000,62.000000,207.300000,701.000000
1645908211,283,701,10.038869,1,58.832753,3.000000,4.000000,21.600000,62.000000,195.600000,701.000000
1645908241,287,701,9.933798,1,58.426624,3.000000,4.000000,21.200000,62.000000,172.200000,701.000000
1645908271,289,701,9.882353,1,58.226688,3.000000,4.000000,21.000000,62.000000,160.500000,701.000000
1645908301,293,701,9.774744,1,57.833758,3.000000,4.000000,20.600000,62.000000,137.100000,701.000000
1645908331,295,701,9.728814,1,57.639399,3.000000,4.000000,20.400000,62.000000,125.400000,701.000000
1645908361,299,701,9.632107,1,57.257324,3.000000,4.000000,20.000000,62.000000,102.000000,701.000000
1645908391,301,701,9.584718,1,57.069113,3.000000,4.000000,19.700000,61.800000,101.640000,701.000000
1645908421,305,701,9.491803,1,56.698192,3.000000,3.500000,19.100000,61.400000,100.920000,701.000000
1645908451,307,701,9.442997,1,56.515824,3.000000,3.000000,18.800000,61.200000,100.560000,701.000000
1645908481,311,701,9.353698,1,56.155518,3.000000,3.000000,18.200000,60.800000,99.840000,701.000000
1645908511,313,701,9.306709,1,55.978320,3.000000,3.000000,17.900000,60.600000,99.480000,701.000000
1645908541,317,701,9.214511,1,55.628896,3.000000,3.000000,17.300000,60.200000,98.760000,701.000000
1645908571,319,701,9.169279,1,55.456620,3.000000,3.000000,17.000000,60.000000,98.400000,701.000000
1645908601,323,701,9.080495,1,55.116813,3.000000,3.000000,16.400000,59.600000,97.680000,701.000000
1645908631,325,701,9.036923,1,54.949235,3.000000,3.000000,16.100000,59.400000,97.320000,701.000000
1645908661,329,701,8.951368,1,54.618612,3.000000,3.000000,15.500000,59.000000,96.600000,701.000000
1645908691,331,701,8.909366,1,54.455522,3.000000,3.000000,15.200000,58.800000,96.240000,701.000000
1645908721,335,701,8.826866,1,54.133677,3.000000,3.000000,14.600000,58.400000,95.520000,701.000000
1645908751,337,701,8.786350,1,53.974879,3.000000,3.000000,14.300000,58.200000,95.160000,701.000000
1645908781,341,701,8.706745,1,53.661430,3.000000,3.000000,13.500000,57.800000,94.440000,701.000000
1645908811,343,701,8.667638,1,53.506739,3.000000,3.000000,13.000000,57.600000,94.080000,701.000000
1645908841,347,701,8.590778,1,53.201327,3.000000,3.000000,12.000000,57.200000,93.360000,701.000000
1645908871,349,701,8.553009,1,53.050569,3.000000,3.000000,11.500000,57.000000,93.000000,701.000000
1645908901,353,701,8.475921,1,52.753232,3.000000,3.000000,10.500000,56.920000,92.280000,701.000000
1645908931,355,701,8.439437,1,52.606240,3.000000,3.000000,10.000000,56.880000,91.920000,701.000000
1645908961,359,701,8.367688,1,52.315904,3.000000,3.000000,9.000000,56.800000,91.200000,701.000000
1645908991,361,701,8.332410,1,52.172527,3.000000,3.000000,9.000000,56.760000,90.840000,701.000000
1645909021,365,701,8.263014,1,51.889272,3.000000,3.000000,9.000000,56.680000,90.120000,701.000000
1645909051,367,701,8.228883,1,51.749364,3.000000,3.000000,9.000000,56.640000,89.760000,701.000000
1645909081,371,701,8.159030,1,51.473258,3.000000,3.000000,9.000000,56.560000,89.040000,701.000000
1645909111,373,701,8.126005,1,51.336678,3.000000,3.000000,9.000000,56.520000,88.680000,701.000000
1645909141,377,701,8.061008,1,51.066748,3.000000,3.000000,9.000000,56.440000,87.960000,701.000000
1645909171,379,701,8.029024,1,50.933370,3.000000,3.000000,9.000000,56.400000,87.600000,701.000000
1645909201,383,701,7.986945,1,50.668074,3.000000,3.000000,8.800000,56.320000,86.880000,701.000000
1645909231,385,701,7.955844,1,50.537791,3.000000,3.000000,8.700000,56.280000,86.520000,701.000000
1645909261,389,701,7.897172,1,50.279935,3.000000,3.000000,8.500000,56.200000,85.800000,701.000000
1645909291,391,701,7.867008,1,50.152615,3.000000,3.000000,8.400000,56.160000,85.440000,701.000000
1645909321,395,701,7.805063,1,49.901171,3.000000,3.000000,8.200000,56.080000,84.720000,701.000000
1645909351,397,701,7.775819,1,49.776700,3.000000,3.000000,8.100000,56.040000,84.360000,701.000000
1645909381,401,701,7.718204,1,49.530525,2.000000,3.000000,8.000000,55.760000,83.560000,701.000000
1645909411,403,701,7.689826,1,49.408799,2.000000,3.000000,8.000000,55.520000,83.120000,701.000000
1645909441,407,701,7.633907,1,49.168015,2.000000,3.000000,8.000000,55.040000,82.240000,701.000000
1645909471,409,701,7.606357,1,49.048936,2.000000,3.000000,8.000000,54.800000,81.800000,701.000000
1645909501,413,701,7.552058,1,48.813349,2.000000,3.000000,8.000000,54.320000,80.920000,701.000000
1645909531,415,701,7.525301,1,48.696821,2.000000,3.000000,8.000000,54.080000,80.480000,701.000000
1645909561,419,701,7.472554,1,48.466247,2.000000,3.000000,8.000000,53.600000,79.600000,701.000000
1645909591,421,701,7.446556,1,48.352181,2.000000,3.000000,7.900000,53.360000,79.160000,701.000000
1645909621,425,701,7.395294,1,48.126445,2.000000,3.000000,7.700000,52.880000,78.280000,701.000000
1645909651,427,701,7.370023,1,48.014756,2.000000,3.000000,7.600000,52.640000,77.840000,701.000000
1645909681,431,701,7.320186,1,47.793690,2.000000,3.000000,7.400000,52.160000,76.960000,701.000000
1645909711,433,701,7.297921,1,47.684063,2.000000,3.000000,7.300000,51.920000,76.520000,701.000000
1645909741,437,701,7.247140,1,47.467790,2.000000,3.000000,7.100000,51.440000,75.640000,701.000000
1645909771,439,701,7.223235,1,47.360613,2.000000,3.000000,7.000000,51.200000,75.200000,701.000000
1645909801,443,701,7.176072,1,47.148419,2.000000,3.000000,6.800000,50.720000,74.320000,701.000000
1645909831,445,701,7.155056,1,47.043164,2.000000,3.000000,6.700000,50.480000,73.880000,701.000000
1645909861,449,701,7.109131,1,46.835189,2.000000,3.000000,6.500000,50.000000,73.000000,701.000000
1645909892,451,701,7.086475,1,46.732231,2.000000,3.000000,6.400000,49.480000,72.560000,701.000000
1645909922,455,701,7.041758,1,46.528335,2.000000,3.000000,6.200000,48.440000,71.680000,701.000000
