t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1645912520,2010,0.290695,0.263604,0.291292,0.280155,events/second
1645912550,2016,0.290303,0.311411,0.301327,0.284048,events/second
1645912580,2028,0.290774,0.263604,0.291518,0.281274,events/second
1645912610,2034,0.290385,0.311411,0.301532,0.285130,events/second
1645912640,2043,0.290426,0.263604,0.291704,0.282320,events/second
1645912670,2052,0.290466,0.311411,0.301700,0.286142,events/second
1645912700,2060,0.290365,0.263604,0.291856,0.283300,events/second
1645912730,2070,0.290546,0.311411,0.301837,0.287089,events/second
1645912760,2078,0.290446,0.263604,0.291980,0.284216,events/second
1645912790,2088,0.290624,0.311411,0.301950,0.287976,events/second
1645912820,2094,0.290247,0.263604,0.292082,0.285073,events/second
1645912850,2106,0.290701,0.315075,0.302246,0.288829,events/second
1645912881,2113,0.290465,0.265826,0.292351,0.285898,events/second
1645912911,2124,0.290777,0.312759,0.302285,0.289602,events/second
1645912941,2130,0.290405,0.267668,0.292544,0.286665,events/second
1645912971,2142,0.290852,0.321739,0.302831,0.290387,events/second
1645913001,2148,0.290483,0.274197,0.293091,0.287429,events/second
1645913031,2160,0.290925,0.326615,0.303378,0.291132,events/second
1645913061,2166,0.290559,0.277155,0.293586,0.288150,events/second
1645913091,2178,0.290997,0.328409,0.303825,0.291830,events/second
1645913121,2184,0.290633,0.278243,0.293991,0.288825,events/second
1645913151,2196,0.291068,0.329069,0.304192,0.292482,events/second
1645913181,2202,0.290707,0.278643,0.294322,0.289456,events/second
1645913319,2212,0.286776,0.157464,0.216238,0.258679,events/second
1645913349,2218,0.286440,0.170230,0.214528,0.256737,events/second
1645913379,2230,0.286877,0.254777,0.231867,0.261397,events/second
1645913409,2236,0.286543,0.229253,0.228669,0.259366,events/second
1645913439,2248,0.286977,0.290576,0.244663,0.263940,events/second
1645913469,2254,0.286645,0.250967,0.240247,0.261826,events/second
1645913499,2266,0.287076,0.303746,0.255140,0.266319,events/second
1645913529,2272,0.286746,0.258955,0.249727,0.264127,events/second
1645913559,2284,0.287173,0.308591,0.263717,0.268545,events/second
1645913589,2290,0.286844,0.261893,0.257488,0.266279,events/second
1645913619,2302,0.287268,0.310374,0.270740,0.270627,events/second
1645913649,2308,0.286942,0.262974,0.263842,0.268293,events/second
1645913679,2320,0.287362,0.311029,0.276489,0.272575,events/second
1645913709,2326,0.287038,0.263372,0.269045,0.270177,events/second
1645913739,2338,0.287454,0.311270,0.281196,0.274397,events/second
1645913769,2344,0.287132,0.266765,0.273463,0.271958,events/second
1645913799,2356,0.287545,0.319913,0.285511,0.276156,events/second
1645913829,2362,0.287225,0.273089,0.277420,0.273665,events/second
1645913859,2374,0.287635,0.325943,0.289197,0.277819,events/second
1645913889,2380,0.287317,0.276747,0.280755,0.275274,events/second
1645914183,2392,0.278881,0.077558,0.131515,0.209714,events/second
